NAME,total_population,median_household_income,poverty_count,labor_force_count,zcta,poverty_rate,has_sprouts,has_whole_foods
ZCTA5 51556,359,71250,34,205,51556,9.47075208913649,No,No
ZCTA5 51557,834,75417,59,470,51557,7.074340527577938,No,No
ZCTA5 51558,724,79375,83,376,51558,11.464088397790055,No,No
ZCTA5 51559,2000,77095,89,1131,51559,4.45,No,No
ZCTA5 51560,2035,68661,326,948,51560,16.01965601965602,No,No
ZCTA5 51561,823,86622,43,452,51561,5.224787363304982,No,No
ZCTA5 51562,486,78958,21,273,51562,4.320987654320987,No,No
ZCTA5 51563,737,63548,207,274,51563,28.08683853459973,No,No
ZCTA5 51564,479,66667,57,272,51564,11.899791231732777,No,No
ZCTA5 51565,530,95308,43,300,51565,8.11320754716981,No,No
ZCTA5 51566,6764,57603,1058,3298,51566,15.641632170313425,No,No
ZCTA5 51570,974,65089,85,547,51570,8.726899383983573,No,No
ZCTA5 51571,750,90000,40,381,51571,5.333333333333334,No,No
ZCTA5 51572,464,68800,53,216,51572,11.422413793103448,No,No
ZCTA5 51573,1099,86328,45,514,51573,4.094631483166515,No,No
ZCTA5 51575,1663,96875,59,856,51575,3.5478051713770298,No,No
ZCTA5 51576,1960,106131,45,1109,51576,2.295918367346939,No,No
ZCTA5 51577,1326,62500,77,547,51577,5.806938159879336,No,No
ZCTA5 51578,142,103182,7,91,51578,4.929577464788732,No,No
ZCTA5 51579,2116,72143,151,1027,51579,7.136105860113422,No,No
ZCTA5 51601,5560,54423,1040,2599,51601,18.705035971223023,No,No
ZCTA5 51630,149,80833,7,102,51630,4.697986577181208,No,No
ZCTA5 51631,338,44333,39,173,51631,11.538461538461538,No,No
ZCTA5 51632,6753,59316,600,3057,51632,8.884940026654819,No,No
ZCTA5 51636,456,73750,37,225,51636,8.114035087719298,No,No
ZCTA5 51637,215,67734,29,117,51637,13.488372093023257,No,No
ZCTA5 51638,1350,61319,115,755,51638,8.518518518518519,No,No
ZCTA5 51639,737,79545,74,395,51639,10.040705563093622,No,No
ZCTA5 51640,1503,59300,159,747,51640,10.578842315369261,No,No
ZCTA5 51645,247,102875,0,148,51645,0.0,No,No
ZCTA5 51646,780,62109,72,396,51646,9.230769230769232,No,No
ZCTA5 51647,233,-666666666,16,114,51647,6.866952789699571,No,No
ZCTA5 51648,271,110089,0,116,51648,0.0,No,No
ZCTA5 51649,417,86635,10,180,51649,2.3980815347721824,No,No
ZCTA5 51650,284,50000,30,123,51650,10.56338028169014,No,No
ZCTA5 51651,138,67917,31,73,51651,22.463768115942027,No,No
ZCTA5 51652,1494,71731,102,752,51652,6.827309236947792,No,No
ZCTA5 51653,1501,74750,88,686,51653,5.862758161225849,No,No
ZCTA5 51654,318,73750,43,152,51654,13.522012578616351,No,No
ZCTA5 51656,35,46250,1,14,51656,2.857142857142857,No,No
ZCTA5 52001,42895,58759,5452,23420,52001,12.710106072968877,No,No
ZCTA5 52002,17871,87000,1792,9233,52002,10.027418723070896,No,No
ZCTA5 52003,13820,91703,908,7414,52003,6.570188133140377,No,No
ZCTA5 52030,403,61613,41,236,52030,10.173697270471465,No,No
ZCTA5 52031,5442,80173,257,2630,52031,4.722528482175671,No,No
ZCTA5 52032,1407,81217,74,851,52032,5.259417199715707,No,No
ZCTA5 52033,3417,67614,354,1654,52033,10.359964881474978,No,No
ZCTA5 52035,1255,59219,131,662,52035,10.43824701195219,No,No
ZCTA5 52036,139,68438,23,77,52036,16.546762589928058,No,No
ZCTA5 52037,943,73333,45,480,52037,4.7720042417815485,No,No
ZCTA5 52038,529,75278,8,284,52038,1.5122873345935728,No,No
ZCTA5 52039,908,104375,36,519,52039,3.9647577092511015,No,No
ZCTA5 52040,5644,71971,210,3270,52040,3.720765414599575,No,No
ZCTA5 52041,1901,86912,66,1048,52041,3.4718569174118885,No,No
ZCTA5 52042,1663,76518,39,912,52042,2.3451593505712567,No,No
ZCTA5 52043,1860,62589,122,930,52043,6.559139784946237,No,No
ZCTA5 52044,297,71632,95,143,52044,31.986531986531986,No,No
ZCTA5 52045,2950,81300,298,1532,52045,10.101694915254237,No,No
ZCTA5 52046,2663,99286,88,1528,52046,3.304543747653023,No,No
ZCTA5 52047,801,53333,283,360,52047,35.33083645443196,No,No
ZCTA5 52048,307,52917,41,116,52048,13.355048859934854,No,No
ZCTA5 52049,1132,74083,98,592,52049,8.657243816254418,No,No
ZCTA5 52050,433,65909,44,256,52050,10.161662817551962,No,No
ZCTA5 52052,2890,56466,357,1498,52052,12.352941176470589,No,No
ZCTA5 52053,1317,114265,17,821,52053,1.29081245254366,No,No
ZCTA5 52054,749,97361,65,413,52054,8.678237650200266,No,No
ZCTA5 52056,222,80625,17,102,52056,7.657657657657657,No,No
ZCTA5 52057,8082,73066,597,4579,52057,7.386785449146251,No,No
ZCTA5 52060,7974,60000,1046,3938,52060,13.117632304991222,No,No
ZCTA5 52064,791,67292,81,451,52064,10.240202275600506,No,No
ZCTA5 52065,824,85972,18,448,52065,2.1844660194174756,No,No
ZCTA5 52066,92,47813,12,37,52066,13.043478260869565,No,No
ZCTA5 52068,4483,116250,236,2654,52068,5.264331920588891,No,No
ZCTA5 52069,1532,80125,150,789,52069,9.7911227154047,No,No
ZCTA5 52070,1209,62813,121,572,52070,10.008271298593879,No,No
ZCTA5 52071,128,39750,16,74,52071,12.5,No,No
ZCTA5 52072,792,75150,355,322,52072,44.823232323232325,No,No
ZCTA5 52073,1496,81838,82,802,52073,5.481283422459892,No,No
ZCTA5 52074,322,101250,17,179,52074,5.279503105590062,No,No
ZCTA5 52075,128,82813,19,59,52075,14.84375,No,No
ZCTA5 52076,2150,65625,183,1248,52076,8.511627906976745,No,No
ZCTA5 52077,287,59688,28,133,52077,9.75609756097561,No,No
ZCTA5 52078,801,88375,23,448,52078,2.871410736579276,No,No
ZCTA5 52079,685,93409,55,421,52079,8.02919708029197,No,No
ZCTA5 52101,12962,64302,1220,7046,52101,9.412127758062027,No,No
ZCTA5 52132,1845,77344,105,1146,52132,5.691056910569105,No,No
ZCTA5 52133,627,64872,18,339,52133,2.8708133971291865,No,No
ZCTA5 52134,305,70461,27,172,52134,8.852459016393443,No,No
ZCTA5 52135,651,72750,45,380,52135,6.912442396313365,No,No
ZCTA5 52136,5917,62003,491,3169,52136,8.298124049349333,No,No
ZCTA5 52140,453,-666666666,12,279,52140,2.6490066225165565,No,No
ZCTA5 52141,1190,62333,59,546,52141,4.957983193277311,No,No
ZCTA5 52142,1790,45541,241,990,52142,13.463687150837988,No,No
ZCTA5 52144,1031,79821,7,631,52144,0.6789524733268671,No,No
ZCTA5 52146,866,61094,71,339,52146,8.198614318706698,No,No
ZCTA5 52147,978,77578,38,513,52147,3.885480572597137,No,No
ZCTA5 52151,1869,52100,270,827,52151,14.446227929373997,No,No
ZCTA5 52154,664,54911,50,380,52154,7.530120481927711,No,No
ZCTA5 52155,1309,67386,61,581,52155,4.660045836516425,No,No
ZCTA5 52156,681,82500,26,399,52156,3.81791483113069,No,No
ZCTA5 52157,1457,55119,151,669,52157,10.363761153054222,No,No
ZCTA5 52158,298,44250,59,170,52158,19.798657718120804,No,No
ZCTA5 52159,2412,68625,185,1418,52159,7.669983416252073,No,No
ZCTA5 52160,994,77653,30,658,52160,3.0181086519114686,No,No
ZCTA5 52161,1396,75150,97,807,52161,6.948424068767908,No,No
ZCTA5 52162,3548,58800,753,1680,52162,21.223224351747465,No,No
ZCTA5 52163,342,58125,4,164,52163,1.1695906432748537,No,No
ZCTA5 52164,308,64063,35,154,52164,11.363636363636363,No,No
ZCTA5 52165,1094,80625,14,628,52165,1.2797074954296161,No,No
ZCTA5 52166,138,58750,5,70,52166,3.6231884057971016,No,No
ZCTA5 52168,350,39167,72,171,52168,20.57142857142857,No,No
ZCTA5 52169,418,57500,28,163,52169,6.698564593301436,No,No
ZCTA5 52170,504,64875,39,325,52170,7.738095238095238,No,No
ZCTA5 52171,1053,73491,32,645,52171,3.038936372269706,No,No
ZCTA5 52172,5982,64242,554,3041,52172,9.261116683383484,No,No
ZCTA5 52175,3528,57877,410,1792,52175,11.621315192743765,No,No
ZCTA5 52201,1508,96563,45,944,52201,2.9840848806366047,No,No
ZCTA5 52202,1267,94375,57,711,52202,4.498816101026046,No,No
ZCTA5 52203,2300,98750,167,1334,52203,7.260869565217392,No,No
ZCTA5 52205,8537,66635,1089,3729,52205,12.75623755417594,No,No
ZCTA5 52206,2668,110156,78,1424,52206,2.923538230884558,No,No
ZCTA5 52207,278,44583,36,96,52207,12.949640287769784,No,No
ZCTA5 52208,2992,68000,214,1586,52208,7.1524064171122985,No,No
ZCTA5 52209,1049,70500,90,597,52209,8.57959961868446,No,No
ZCTA5 52210,946,66389,191,456,52210,20.190274841437635,No,No
ZCTA5 52211,2638,62902,526,1463,52211,19.9393479909022,No,No
ZCTA5 52212,446,79839,14,239,52212,3.1390134529147984,No,No
ZCTA5 52213,3869,81117,234,2171,52213,6.048074437839235,No,No
ZCTA5 52214,2790,78897,315,1555,52214,11.29032258064516,No,No
ZCTA5 52215,986,57308,253,506,52215,25.65922920892495,No,No
ZCTA5 52216,1467,69688,162,720,52216,11.042944785276074,No,No
ZCTA5 52217,590,63750,165,281,52217,27.966101694915253,No,No
ZCTA5 52218,1709,91645,35,928,52218,2.047981275599766,No,No
ZCTA5 52219,180,51250,26,94,52219,14.444444444444443,No,No
ZCTA5 52220,119,48250,0,76,52220,0.0,No,No
ZCTA5 52221,359,81008,17,177,52221,4.735376044568245,No,No
ZCTA5 52222,731,59625,37,334,52222,5.06155950752394,No,No
ZCTA5 52223,1162,86845,94,733,52223,8.089500860585199,No,No
ZCTA5 52224,2016,80200,180,1081,52224,8.928571428571429,No,No
ZCTA5 52225,424,59630,17,156,52225,4.009433962264151,No,No
ZCTA5 52227,2825,98859,115,1699,52227,4.070796460176991,No,No
ZCTA5 52228,3656,125352,48,2168,52228,1.312910284463895,No,No
ZCTA5 52229,849,85119,151,480,52229,17.785630153121318,No,No
ZCTA5 52231,439,85769,5,186,52231,1.1389521640091116,No,No
ZCTA5 52232,306,85000,1,176,52232,0.32679738562091504,No,No
ZCTA5 52233,7025,62286,825,3846,52233,11.743772241992882,No,No
ZCTA5 52235,889,78406,61,539,52235,6.86164229471316,No,No
ZCTA5 52236,512,82708,19,167,52236,3.7109375,No,No
ZCTA5 52237,1623,81796,129,749,52237,7.948243992606285,No,No
ZCTA5 52240,36475,52727,9769,21689,52240,26.782727895819054,No,No
ZCTA5 52241,22494,67691,2288,13066,52241,10.171601315906464,No,No
ZCTA5 52242,4140,41776,20,1645,52242,0.4830917874396135,No,No
ZCTA5 52245,22088,75455,3929,13130,52245,17.787939152480988,No,No
ZCTA5 52246,22340,51627,6153,12801,52246,27.542524619516563,No,No
ZCTA5 52247,5222,79476,345,2873,52247,6.606664113366527,No,No
ZCTA5 52248,1655,77500,117,967,52248,7.069486404833837,No,No
ZCTA5 52249,960,75313,76,467,52249,7.916666666666666,No,No
ZCTA5 52251,551,71875,51,276,52251,9.25589836660617,No,No
ZCTA5 52252,126,110893,20,67,52252,15.873015873015872,No,No
ZCTA5 52253,2764,86875,87,1370,52253,3.1476121562952244,No,No
ZCTA5 52254,906,53750,188,378,52254,20.750551876379692,No,No
ZCTA5 52255,1166,63512,181,630,52255,15.523156089193826,No,No
ZCTA5 52257,241,118750,27,141,52257,11.20331950207469,No,No
ZCTA5 52301,4099,66553,348,2178,52301,8.489875579409611,No,No
ZCTA5 52302,42803,82242,3060,23276,52302,7.149031609933883,No,No
ZCTA5 52305,869,88851,126,440,52305,14.499424626006904,No,No
ZCTA5 52306,1300,66458,85,704,52306,6.538461538461539,No,No
ZCTA5 52307,48,41290,8,48,52307,16.666666666666664,No,No
ZCTA5 52308,155,74531,12,68,52308,7.741935483870968,No,No
ZCTA5 52309,556,74514,62,230,52309,11.151079136690647,No,No
ZCTA5 52310,6286,70028,261,3654,52310,4.152083996181992,No,No
ZCTA5 52312,49,35625,12,35,52312,24.489795918367346,No,No
ZCTA5 52313,405,86827,14,229,52313,3.45679012345679,No,No
ZCTA5 52314,6011,99982,432,2884,52314,7.186824155714524,No,No
ZCTA5 52315,1297,72548,126,631,52315,9.714726291441789,No,No
ZCTA5 52316,1298,55043,89,633,52316,6.8567026194144844,No,No
ZCTA5 52317,22119,102809,965,12898,52317,4.36276504362765,No,No
ZCTA5 52318,1045,95682,13,644,52318,1.244019138755981,No,No
ZCTA5 52320,1290,64479,206,704,52320,15.968992248062017,No,No
ZCTA5 52321,458,58750,136,235,52321,29.694323144104807,No,No
ZCTA5 52322,1913,60101,370,1051,52322,19.34134866701516,No,No
ZCTA5 52323,1087,53239,144,516,52323,13.247470101195951,No,No
ZCTA5 52324,2139,113098,72,1260,52324,3.3660589060308554,No,No
ZCTA5 52325,460,70750,41,231,52325,8.91304347826087,No,No
ZCTA5 52326,727,66875,71,361,52326,9.766162310866575,No,No
ZCTA5 52327,3691,80642,102,1931,52327,2.7634787320509346,No,No
ZCTA5 52328,2962,129615,178,1556,52328,6.009453072248481,No,No
ZCTA5 52329,757,69861,28,453,52329,3.6988110964332894,No,No
ZCTA5 52330,943,96442,70,568,52330,7.423117709437964,No,No
ZCTA5 52332,1819,86250,125,1031,52332,6.871907641561298,No,No
ZCTA5 52333,7237,113654,198,4006,52333,2.735940306756943,No,No
ZCTA5 52334,259,116477,35,156,52334,13.513513513513514,No,No
ZCTA5 52335,604,48600,61,224,52335,10.099337748344372,No,No
ZCTA5 52336,2442,88571,191,1315,52336,7.8214578214578205,No,No
ZCTA5 52337,803,60833,46,424,52337,5.72851805728518,No,No
ZCTA5 52338,3886,117143,225,2191,52338,5.790015440041174,No,No
ZCTA5 52339,4120,58911,813,1847,52339,19.733009708737864,No,No
ZCTA5 52340,5192,95048,432,2776,52340,8.320493066255779,No,No
ZCTA5 52341,1154,103640,26,418,52341,2.2530329289428077,No,No
ZCTA5 52342,2875,57759,479,1436,52342,16.66086956521739,No,No
ZCTA5 52344,100,-666666666,26,64,52344,26.0,No,No
ZCTA5 52345,1578,107813,130,899,52345,8.238276299112801,No,No
ZCTA5 52346,1119,105236,114,581,52346,10.187667560321715,No,No
ZCTA5 52347,1367,67159,229,694,52347,16.752011704462326,No,No
ZCTA5 52348,79,85781,8,38,52348,10.126582278481013,No,No
ZCTA5 52349,7665,68281,846,3802,52349,11.037181996086105,No,No
ZCTA5 52351,1434,108864,18,909,52351,1.2552301255230125,No,No
ZCTA5 52352,1775,87708,118,855,52352,6.647887323943662,No,No
ZCTA5 52353,8930,60409,886,4455,52353,9.921612541993282,No,No
ZCTA5 52354,243,92656,41,138,52354,16.872427983539097,No,No
ZCTA5 52355,289,46250,24,137,52355,8.304498269896193,No,No
ZCTA5 52356,2577,57193,73,1373,52356,2.832751261156383,No,No
ZCTA5 52358,4096,76398,380,2476,52358,9.27734375,No,No
ZCTA5 52359,422,69141,139,157,52359,32.93838862559242,No,No
ZCTA5 52361,4784,68333,499,2652,52361,10.430602006688963,No,No
ZCTA5 52362,882,67250,185,458,52362,20.975056689342402,No,No
ZCTA5 52401,2172,42772,361,1154,52401,16.62062615101289,No,No
ZCTA5 52402,42648,71048,5053,23932,52402,11.84815231663853,No,No
ZCTA5 52403,24191,75791,1890,13115,52403,7.812822950684138,No,No
ZCTA5 52404,41433,61783,4999,23336,52404,12.065261989235633,No,No
ZCTA5 52405,26259,64279,2965,14331,52405,11.291366769488556,No,No
ZCTA5 52411,8242,163274,203,4524,52411,2.462994418830381,No,No
ZCTA5 52501,30535,55801,5387,14999,52501,17.64205010643524,No,No
ZCTA5 52530,887,55250,72,353,52530,8.117249154453212,No,No
ZCTA5 52531,5856,75000,603,2912,52531,10.297131147540984,No,No
ZCTA5 52533,1058,54135,130,510,52533,12.287334593572778,No,No
ZCTA5 52534,420,54625,50,238,52534,11.904761904761903,No,No
ZCTA5 52535,859,65188,120,455,52535,13.969732246798602,No,No
ZCTA5 52536,701,52900,52,290,52536,7.417974322396577,No,No
ZCTA5 52537,6766,82566,608,3193,52537,8.986107005616317,No,No
ZCTA5 52540,1230,56908,204,590,52540,16.585365853658537,No,No
ZCTA5 52542,436,47188,49,194,52542,11.238532110091743,No,No
ZCTA5 52543,420,72813,0,229,52543,0.0,No,No
ZCTA5 52544,7873,43810,1569,3185,52544,19.92887082433634,No,No
ZCTA5 52548,67,61375,0,36,52548,0.0,No,No
ZCTA5 52549,623,58333,186,226,52549,29.85553772070626,No,No
ZCTA5 52550,640,52853,68,308,52550,10.625,No,No
ZCTA5 52551,648,90184,16,341,52551,2.4691358024691357,No,No
ZCTA5 52552,1012,58105,43,356,52552,4.24901185770751,No,No
ZCTA5 52553,1856,59357,318,922,52553,17.13362068965517,No,No
ZCTA5 52554,1057,52407,172,524,52554,16.272469252601702,No,No
ZCTA5 52555,199,56563,27,94,52555,13.5678391959799,No,No
ZCTA5 52556,11647,49840,1663,5953,52556,14.278354941186572,No,No
ZCTA5 52557,587,-666666666,0,222,52557,0.0,No,No
ZCTA5 52560,275,97625,11,188,52560,4.0,No,No
ZCTA5 52561,1054,54821,191,512,52561,18.12144212523719,No,No
ZCTA5 52562,68,38750,24,28,52562,35.294117647058826,No,No
ZCTA5 52563,1770,90313,207,879,52563,11.694915254237289,No,No
ZCTA5 52565,1920,56848,150,831,52565,7.8125,No,No
ZCTA5 52566,262,70000,32,135,52566,12.213740458015266,No,No
ZCTA5 52567,449,72353,29,287,52567,6.45879732739421,No,No
ZCTA5 52568,84,35833,27,36,52568,32.142857142857146,No,No
ZCTA5 52569,630,57422,54,204,52569,8.571428571428571,No,No
ZCTA5 52570,1012,72593,161,382,52570,15.909090909090908,No,No
ZCTA5 52571,1430,86086,161,737,52571,11.258741258741258,No,No
ZCTA5 52572,1051,58684,150,493,52572,14.2721217887726,No,No
ZCTA5 52573,201,-666666666,0,79,52573,0.0,No,No
ZCTA5 52574,553,59643,24,267,52574,4.3399638336347195,No,No
ZCTA5 52576,402,74821,31,201,52576,7.711442786069651,No,No
ZCTA5 52577,14437,63961,2007,7398,52577,13.901780148230241,No,No
ZCTA5 52580,726,46250,11,331,52580,1.5151515151515151,No,No
ZCTA5 52581,275,60000,13,152,52581,4.7272727272727275,No,No
ZCTA5 52583,447,83523,29,192,52583,6.487695749440715,No,No
ZCTA5 52584,846,69479,56,429,52584,6.619385342789598,No,No
ZCTA5 52585,795,71343,55,427,52585,6.918238993710692,No,No
ZCTA5 52586,619,42235,31,259,52586,5.008077544426494,No,No
ZCTA5 52588,58,-666666666,21,0,52588,36.206896551724135,No,No
ZCTA5 52590,1305,47344,302,468,52590,23.14176245210728,No,No
ZCTA5 52591,2674,58106,304,1298,52591,11.36873597606582,No,No
ZCTA5 52593,145,96875,9,107,52593,6.206896551724138,No,No
ZCTA5 52594,588,83026,154,214,52594,26.190476190476193,No,No
ZCTA5 52595,539,62500,70,273,52595,12.987012987012985,No,No
ZCTA5 52601,27592,53827,4563,13398,52601,16.537402145549436,No,No
ZCTA5 52619,573,-666666666,104,300,52619,18.1500872600349,No,No
ZCTA5 52620,878,64803,64,429,52620,7.289293849658314,No,No
ZCTA5 52621,899,98125,49,481,52621,5.450500556173527,No,No
ZCTA5 52623,1963,84375,137,1144,52623,6.979113601630157,No,No
ZCTA5 52624,581,142188,0,318,52624,0.0,No,No
ZCTA5 52625,2204,73352,212,1060,52625,9.618874773139746,No,No
ZCTA5 52626,1198,57400,198,545,52626,16.52754590984975,No,No
ZCTA5 52627,12719,56533,1417,5960,52627,11.140812956993475,No,No
ZCTA5 52630,230,40833,34,98,52630,14.782608695652174,No,No
ZCTA5 52631,61,107500,0,26,52631,0.0,No,No
ZCTA5 52632,12087,49639,1972,5588,52632,16.31504922644163,No,No
ZCTA5 52635,946,63088,266,464,52635,28.118393234672308,No,No
ZCTA5 52637,2994,73442,159,1539,52637,5.31062124248497,No,No
ZCTA5 52638,516,63036,68,225,52638,13.178294573643413,No,No
ZCTA5 52639,1560,68333,123,767,52639,7.884615384615384,No,No
ZCTA5 52640,1366,73264,76,704,52640,5.563689604685212,No,No
ZCTA5 52641,12812,62790,1450,6235,52641,11.317514829847019,No,No
ZCTA5 52644,473,72563,18,229,52644,3.8054968287526427,No,No
ZCTA5 52645,3801,64250,319,1961,52645,8.392528282031044,No,No
ZCTA5 52646,293,61250,80,108,52646,27.303754266211605,No,No
ZCTA5 52647,150,64583,19,91,52647,12.666666666666668,No,No
ZCTA5 52649,760,65268,52,325,52649,6.842105263157896,No,No
ZCTA5 52650,748,97899,5,490,52650,0.6684491978609626,No,No
ZCTA5 52651,430,45417,38,154,52651,8.837209302325581,No,No
ZCTA5 52652,87,-666666666,0,26,52652,0.0,No,No
ZCTA5 52653,3109,71190,166,1845,52653,5.339337407526536,No,No
ZCTA5 52654,1522,80313,117,822,52654,7.687253613666228,No,No
ZCTA5 52655,4174,51927,632,1903,52655,15.141351221849545,No,No
ZCTA5 52656,2295,78272,162,1210,52656,7.0588235294117645,No,No
ZCTA5 52657,65,83250,0,41,52657,0.0,No,No
ZCTA5 52658,929,68438,73,336,52658,7.857911733046287,No,No
ZCTA5 52659,1336,50667,101,646,52659,7.559880239520958,No,No
ZCTA5 52660,278,-666666666,0,201,52660,0.0,No,No
ZCTA5 52701,121,-666666666,37,41,52701,30.57851239669421,No,No
ZCTA5 52720,884,81806,55,549,52720,6.221719457013575,No,No
ZCTA5 52721,846,79375,73,487,52721,8.628841607565011,No,No
ZCTA5 52722,40639,102036,2893,21219,52722,7.118777528974631,No,No
ZCTA5 52726,5113,101875,262,2792,52726,5.124193232935654,No,No
ZCTA5 52727,375,61806,12,212,52727,3.2,No,No
ZCTA5 52728,888,74333,79,471,52728,8.896396396396396,No,No
ZCTA5 52729,914,78750,21,480,52729,2.297592997811816,No,No
ZCTA5 52730,5042,61431,349,2486,52730,6.92185640618802,No,No
ZCTA5 52731,777,84519,56,445,52731,7.207207207207207,No,No
ZCTA5 52732,25984,55714,4102,12252,52732,15.786637931034484,No,No
ZCTA5 52737,274,63750,12,150,52737,4.37956204379562,No,No
ZCTA5 52738,3389,74043,422,1613,52738,12.452050752434346,No,No
ZCTA5 52739,843,76875,172,463,52739,20.40332147093713,No,No
ZCTA5 52742,7581,86164,511,3864,52742,6.740535549399815,No,No
ZCTA5 52745,461,89375,22,326,52745,4.772234273318872,No,No
ZCTA5 52746,1236,107500,191,577,52746,15.453074433656958,No,No
ZCTA5 52747,2055,81641,152,1166,52747,7.3965936739659375,No,No
ZCTA5 52748,9737,95899,295,5014,52748,3.029680599774058,No,No
ZCTA5 52749,1127,97015,21,601,52749,1.8633540372670807,No,No
ZCTA5 52750,513,84250,68,276,52750,13.255360623781677,No,No
ZCTA5 52751,985,65455,116,538,52751,11.776649746192893,No,No
ZCTA5 52752,364,52969,39,160,52752,10.714285714285714,No,No
ZCTA5 52753,6108,95271,382,2661,52753,6.254092992796332,No,No
ZCTA5 52754,1501,94352,43,796,52754,2.8647568287808127,No,No
ZCTA5 52755,2227,91875,80,1296,52755,3.592276605298608,No,No
ZCTA5 52756,1505,113438,29,772,52756,1.9269102990033222,No,No
ZCTA5 52757,239,61563,24,132,52757,10.0418410041841,No,No
ZCTA5 52758,266,63438,22,140,52758,8.270676691729323,No,No
ZCTA5 52759,101,76146,8,74,52759,7.920792079207921,No,No
ZCTA5 52760,679,72837,0,417,52760,0.0,No,No
ZCTA5 52761,30357,63371,4478,14973,52761,14.751128240603483,No,No
ZCTA5 52765,360,86000,17,207,52765,4.722222222222222,No,No
ZCTA5 52766,763,68750,33,494,52766,4.3250327653997385,No,No
ZCTA5 52767,394,78958,0,122,52767,0.0,No,No
ZCTA5 52768,1288,89271,45,787,52768,3.493788819875776,No,No
ZCTA5 52769,522,92917,26,259,52769,4.980842911877394,No,No
ZCTA5 52771,55,59625,0,35,52771,0.0,No,No
ZCTA5 52772,5289,78986,305,2909,52772,5.766685573832483,No,No
ZCTA5 52773,2638,81713,225,1300,52773,8.529188779378318,No,No
ZCTA5 52774,141,71042,4,77,52774,2.8368794326241136,No,No
ZCTA5 52776,4979,70450,250,2686,52776,5.02108857200241,No,No
ZCTA5 52777,1261,45417,88,554,52777,6.978588421887391,No,No
ZCTA5 52778,3661,69792,119,2066,52778,3.2504780114722758,No,No
ZCTA5 52801,1598,24255,613,876,52801,38.360450563204004,No,No
ZCTA5 52802,9557,47170,2111,4705,52802,22.088521502563566,No,No
ZCTA5 52803,21558,60420,3311,12688,52803,15.358567585119212,No,No
